"example_id","language","item","form","query","corpus","year","text","source","function","semantic_tags","syntactic_tags"
2701,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1644,"Vnd seyn die Jhrer Churfürstl. Durchl. Stätte vnnd Orth in Schwaben; Jtem / die in Bayern ligende Recihs- vnd Fürsten Stätte / Herrschafften / Graffschafften / Dörffer/rc. in obgesetzter Specification nit begriffen. Vnd also solle es sich vor dem jetzigen Krieg in diesem Land befunden haben. Ist in etwas _irgends_ verstossen / vnnd geirret worden / so solle es vor nicht gesetzt / zu achten seyn; welches auch von den folgenden Beschreibungen zuverstehen seyn solle / dieweil wir nicht aller Orten selbe gewesen. Der Stände in Bayern seyn 3. nämblich 1. der Geistlichen / oder Praelaten / 2. der Herren / Ritterschafft / vnd vom Adel / vnd 3. der Stätt / vnd Märckte.","Martin Zeiller: Beschreibung Bayerns. Matthäus Merian (ed). URL:  http://de.wikisource.org/wiki/Topographia_Bavariae","CA","loc","PAR"
2653,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1648,"Mit der weise / antwortet der Waffenträger / wo ich ja durch ein dergleichen Wunderwerck / davon ewr Veste reden / könig würde / so würde vffs wenigste mein Weib Johanna Gutierrez zur Königin / vnd meine Kinder zu Fürsten des Königreichs werden. Daß versteht sich / sagte Don Kichote, vnnd wer wolte daran zweifeln? Ich selbs / sprach Santscho, zweifel gar sehr dran: dann ich halte gäntzlich dafür / daß ob GOTT schon lauter Königreich vom Himmel vber das Erdreich regnen liesse / würde sich doch nicht einige Cron von derer _jrgends_ einem vff meines Weibs Kopff schicken. Der Herr wisse / daß ein Königin zuseyn / ist sie nicht drey Heller werth: zu einer Gräffin möcht sie sich noch etwa schicken / vnd doch nehrlich. Befihl du es Gott / liebes Pantschmännlin / sagte Don Kichote, der wird dir wol geben / was dir am besten anstehet.","Miguel de Cervantes Titel: Don Kichote de la Mantzscha Untertitel: aus: Don Kichote de la Mantzscha von Miguel de Cervantes, Franckfurt, 1648. URL: http://de.wikisource.org/wiki/Don_Kichote_de_la_Mantzscha, page 86","IN","","IND"
2654,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1648,"Als sie nun beyde zu Roß sassen vnnd Don Kichote schon an dem Thor des Wirthshauses hielte / ruffte er dem Krüger / vnd sprach zu jhm mit gantz langsamer vnd ernsthaffter sprache: Viel vnd sehr groß seynd die Gutthaten / Herr Schloßhauptman / so ich in diesem ewerem Castell empfangen habe / vnd ich verbleib zum höchsten verpflichtet vnnd verbunden / euch dieselbe zeit meines Lebens zu vergelten. Kan ich euch solche belohnen / in dem ich euch rechen möchte können / an _jrgends_ einem vbermütigen Menschen / der euch einig vnrecht vnnd gewalt würde gethan vnd zugefügt haben / so wisset / daß mein Ampt nicht anders ist / als den jenigen zuhelffen / so jhrer eignen Kräffte halber wenig vermögen / vnd die jenigen zu rechen vnnd zu vertretten / so vnrecht vnd gewalt leyden / vnd dann die Trewlosigkeit zu straffen.","Miguel de Cervantes Titel: Don Kichote de la Mantzscha Untertitel: aus: Don Kichote de la Mantzscha von Miguel de Cervantes, Franckfurt, 1648. URL: http://de.wikisource.org/wiki/Don_Kichote_de_la_Mantzscha, page 186","CA","","IND"
2655,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1648,"Mit solchen Vnterredungen brachten sie den Weg zu / biß sie an den Scheideweg kamen / so vff Sevilien zuführet. Vnd daselbst nam Don Kichote seinen Abschied von seinen Wirthen / vnd von den Reisigen / welche jhn bathen / er solte mit jhnen auff Sevilien zureisen / als ein solchen Ort / so sehr bequem were / allerhand Abendthewr anzutreffen: in dem auff jeder Gasse / ja auff jedwederm Winckel daselbs / dessen mehr / als _jrgend_ anderswo zubefinden. Don Kichote bedanckte sich der Nachricht / vnd des guten Willens / dessen sie sich erbothen / jhme Freundschafft zuthun / vnd sagte / daß jhme vor dißmahl nicht geliebte / auch nicht gebühren wolte / vff Sevilien zureisen / so lange / biß er alle Gebirge derselben gegend der Malandrinischen Strassenräuber / derer sie alle voll zuseyn / das gemeine Geschrey war / entsaubert hette.","Miguel de Cervantes Titel: Don Kichote de la Mantzscha Untertitel: aus: Don Kichote de la Mantzscha von Miguel de Cervantes, Franckfurt, 1648. URL: http://de.wikisource.org/wiki/Don_Kichote_de_la_Mantzscha, page 144","CO","","IND"
2656,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1648,"Hierauff sprach Santscho: Der Herr nehme doch ja wol wahr / was er sagt / vnnd noch mehr vnnd eigentlicher / was er thut / dann ich wolte ja nicht gern / daß dieses etwa noch abermahln Mühlstämpel weren / welche vns _jrgends_ alle vnsere Sinne vnd Witz / Verstand vnd Vernunfft vollends zerstampten vnd zermalmeln möchten. Was zum Teuffel bistu doch vor ein Mensch / antwortete Don Kichote, was hat doch ein Thurnierhelm mit Mühlstämpeln zu thun?","Miguel de Cervantes Titel: Don Kichote de la Mantzscha Untertitel: aus: Don Kichote de la Mantzscha von Miguel de Cervantes, Franckfurt, 1648. URL: http://de.wikisource.org/wiki/Don_Kichote_de_la_Mantzscha, page 255","IN","nloc","PAR"
2657,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1648,"Nicht fleußt jhr / verruchtes Pöfelgezüchte / antwortete Don Kichote, so nun gantz von Zorn vnd Eiffer entbrant vnd rasend war / es fleußt jhr nicht / sag ich / dergleichen ichtwas auß den Augen / wie jhr sagt / sondern lauter köstlicher Amber / Biesem vnnd Zibeth / gleichsam zwischen einer Baumwollen herauß: vnnd ist sie nicht krumäugicht oder schielend / noch sonsten hockricht oder vngerades Leibs / sondern gleicher vnd raaniger / als _jrgends_ eine Spindel auß Guadarrama. Aber jhr Kerls solt mir die grosse Schmähung vnd Lästerung / damit jhr die gewaltige Schönheit meines Fräwlins verschimpffiert habt / thewr gnugsam bezahlen.","Miguel de Cervantes Titel: Don Kichote de la Mantzscha Untertitel: aus: Don Kichote de la Mantzscha von Miguel de Cervantes, Franckfurt, 1648. URL: http://de.wikisource.org/wiki/Don_Kichote_de_la_Mantzscha, page 57","CO","","IND"
2658,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1648,"HErr / Es ist ein ohnmöglich Ding / daß diese Gräserey nicht gnugsam anzeig vnd zeugnüß geben solten / daß ohngefährlich in der nähe herbey / etwa ein Brunn oder Bach seyn müsse / durch welchen dieses Graß vnd Kräuter angefeuchtet werden. Vnnd also wirds wol am rathsambsten seyn / daß wir ein wenig weiter vor vns hinziehen. Dann wir werden ja _jrgends_ etwas antreffen / damit wir diesen erschrecklichen Durst / der vns plagt / leschen mögen /alldieweiln derselbe gewiß vnd weit mehr beschwerlich ist / als eben der Hunger. Der Rath gefiel dem Don Kichote wol / nahm also den Rossübrall beym Zügel / wie auch nicht weniger Santscho /","Miguel de Cervantes Titel: Don Kichote de la Mantzscha Untertitel: aus: Don Kichote de la Mantzscha von Miguel de Cervantes, Franckfurt, 1648. URL: http://de.wikisource.org/wiki/Don_Kichote_de_la_Mantzscha, page 227","IR","","INT"
2659,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1648,"Er fragte jhn auch weiter / ob er auch Geld mit sich führte? Drauff jhm Don Quixote antwortet / daß er nicht ein Scherff bey sich hette / vnnd daß darumb / weil er niemals in einiger Geschichtbeschreibung der wallenden Ritter gelesen / daß _jrgend_ der Ritter einer Geld bey sich geführt hette. Hierauff antwortete der Schenck / daß er jrrete / dann daß in den Geschichtbüchern solches nicht außdrücklich nach dem Buchstaben sich befünde / geschehe darumb / daß die Geschichtbeschreiber bedaucht hette vnnötig zu seyn / daß man eine so klare Sach / vnd die so nothwendig bey sich zuführen were / als da sind Geld vnd weisse Hembder /","Miguel de Cervantes Titel: Don Kichote de la Mantzscha Untertitel: aus: Don Kichote de la Mantzscha von Miguel de Cervantes, Franckfurt, 1648. URL: http://de.wikisource.org/wiki/Don_Kichote_de_la_Mantzscha, page 38","IN","","IND"
2660,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1648,"Ihr Zierad vnd Schmuck / bestund nicht in dergleichen auffbutzungen / so anjetzo im schwang gehen: in dem man sich des Tyrischen Purpurs / vnnd der durch so viel vnnd mancherley Wege durchmarterten Seide mit sonderer beliebung gebrauchet. Sondern sie schmückten sich etwa mit Kleidern von grünen Kletten durchflochten / mit welchem sie vielleicht wol so zierlich vnd stattlich einher prangeten / als _jrgend_ vnsere stutzerischen Hof-Jungfern mit jhren newen seltzamen vnd frembden Trachten / so die müssige Lüsternheit erfunden / heutiges Tages zu thun pflegt. Dazumahl brachte ein jedes die Liebesgedancken seines Gemüths schlecht vnd einfeltig vff die Bahn / eben auff die maß vnd weise / wie solche ein jeder bey sich in seinem Hertzen geschöpfft","Miguel de Cervantes Titel: Don Kichote de la Mantzscha Untertitel: aus: Don Kichote de la Mantzscha von Miguel de Cervantes, Franckfurt, 1648. URL: http://de.wikisource.org/wiki/Don_Kichote_de_la_Mantzscha, page 125","IR","","INT"
2662,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1648,"Ich sag dir die Warheit / antwortete Don Kichote, daß du eines der allernewesten vnnd ohnerhörtesten Märlin / oder / wie ichs nennen sol / Geschichte erzehlet hast / als kein Mensch auff der Welt hette außdencken mögen. Vnd ist wol gewiß eine solche Art etwas vff die Bahn zu bringen / oder auch von der erzehlung abzulassen / gantz nicht zu sehen oder zu finden / wird auch zeit lebens nicht gesehen vnd _jrgends_ verspühret werden / ob ich zwarten von deiner Scharpffsinnigkeit mich keines andern zu versehen gehabt habe. Darumb wundere ich mich gantz nicht / dann vielleicht haben diese grawsame Schläge / so noch nicht vffhören wollen / dir das Gehirn vnnd Verstand gantz verwirret vnd zerrüttet","Miguel de Cervantes: Don Kichote de la Mantzscha Untertitel: aus: Don Kichote de la Mantzscha von Miguel de Cervantes, Franckfurt, 1648. URL: http://de.wikisource.org/wiki/Don_Kichote_de_la_Mantzscha, page 241","IN","loc","PAR"
2663,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1648,"aber ehe vnnd zuvor es zu diesem Ziel vnd Ende gereiche / thut vonnöthen / daß man erstlich / gleichsam zum Versuch vnd Prob / wol in der Welt herumb wandere / vnd allerley Abendthewren versuche / damit / wann man derer etliche zu end vnd hinauß führet / man einen grossen Nahmen vnd herrlichen Ruhm hierdurch erlange / also daß / wann man hernachmahls an einen Hoff eines grossen Monarchen kompt / der Ritter schon durch seine Werck vnd Thaten bekant / vnd / da die Jungen jhn nehrlich haben zum Stadtthor einher reiten sehen / sie jhm alle nachfolgen vnnd vmb jhn herlauffen / schreyen vnd sagen: Dieses ist der Ritter der Sonnen / oder der Schlangen / oder etwan eines andern Zeichens / vnterdessen gemerck er _jrgends_ grosse ritterliche Thaten mag begangen haben. Dieser ists / werden sie sagen / der den grossen Riesen Brocabruno, so von trefflicher Stärcke vnd Krafft war / in einem sonderbahrem Kampff vberwunden hat","Miguel de Cervantes: Don Kichote de la Mantzscha Untertitel: aus: Don Kichote de la Mantzscha von Miguel de Cervantes, Franckfurt, 1648. URL: http://de.wikisource.org/wiki/Don_Kichote_de_la_Mantzscha, page 266","IR","loc","PAR"
2706,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1649,"Es solle auch kein Crayß-Außschreibender / oder Obristen / oder Executions-Commissarius, Stand oder Soldat / bevorab in Besatzung liegender / oder ein ander / wer der auch were / sich solchem widersetzen: sondern den Executorn vielmehr beystehen. Da dann den Executorn frey vnd bevorstehet / gegen die jenigen / so die Execution vff _jrgend_ eine Weiß zu behindern / sich vnderstehen /sich eygener oder mit der / so wider eingesetzt werden sollen / gesampter Macht zu bedienen.","Ferdinand III., Ludwig XIV. Titel: Westfälischer Friede - Vertrag von Münster.URL: http://de.wikisource.org/wiki/Westfälischer_Friede_-_Vertrag_von_Münster, page 41","CA","","IND"
2686,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1650,"Also thun auch die Schergen, vnd warten mit verlangen, wo der Richter Jhnen _irgend_ einen Angriff zu thun anbefehlen wirde. Die Teuffel wünschen, daß die Welt nur voll böser Buben wäre; solches thun auch die Schergen, damit sie immer zu jagen, zu klagen vnd zu nagen hätten, vnd thun es viel eyfferiger, in dem sie ihr leben vnd nahrung dieser gestalt suchen vnd erhalten.","Hans Michael Moscherosch: „Gesichte, Straßburg 1650“ (Gegend: Elsässisch (Straßburg), Zeitstufe: 1650–1700):","IR","","IND"
2687,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1650,"Nimmermehr aber kans was redliches sein, wo man so gar hinder dem Berg haltet, wann man Brey im Mund hat, vnnd dem Kind nicht will den rechten Namen geben. Viel können schwerlich leiden, daß von anderen Leutten auch _irgend_ was löbliches geredet oder gerühmet werde, es verdreißt sie solches im Hertzen, als ob ihnen etwas von ihren Ehren damit benommen wäre.","Hans Michael Moscherosch: „Gesichte, Straßburg 1650“ (Gegend: Elsässisch (Straßburg), Zeitstufe: 1650–1700), BHNG","IR","","IND"
2648,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1653,"Vmbs Jahr 936. hat gedachter Keyser allhie ein herrliches Closter S. Benedicti gestifftet / an der stätte / da jetzund die hohe Stifftkirche / oder der Dom / liget; welches / vmb die Zeit der Auffrichtung deß Ertzstiffts / von dannen verruckt / vnd auff die Höhe / oder den Berg / wie man Ihn / in solcher Ebne / _irgend_ hat haben können / durch den Keyser verlegt / vnd in die Ehre S. Johannis Baptistae geweihet / vnd von der Gegend / dahin es transferirt / das Closter zum Berge / oder auffm Berge / für Magdeburg / geheissen worden.","Martin Zeiller: Beschreibung Niedersachsens Untertitel. Matthäus Merian(ed.),Frankfurt am Main. URL: http://de.wikisource.org/wiki/Topographia_Saxoniae_Inferioris:Magdeburg","UN","Unc","uncl"
2647,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1655,"Zur selben Zeit haben etliche vornehme Geschlechter / vnd darunder die Schwartzberger / zu Fridberg gewohnet / darauß man die Sechsner in Rath gezogen / so sich nach der Brunst / auff Franckfurt begeben. Sonst hat diese Statt vberauß tieffe Keller / vnd offt zween oder drey vbereinander in einem Hauß. Deßgleichen hat auch die Statt ein weite schöne durchgehende Gassen / als man _irgend_ in einer Statt finden mag / vnnd neben andern gemeinen Brunnen mitten in der Strassen drey schöne vnd tieffe Brunnen / mit außgehauenen breiten Brunnschellen / Gestellen / vnnd eysern Rösten / wol versehen vnd gezieret / vff welches Brunnen-Geschell einsmals ein trunckener Schmidt-Knecht deß Abends sich geleget / entschlaffen / vnnd im Vmbwenden in den Brunnen gefallen / daß ihme das Wasser vber dem Kopff zusammen geschlagen / darvon er erwacht ist / vnd im Schrecken die Mawer mit den Händen ergriffen / geschriehen / vnnd endlich von den Wächtern gehöret worden;","Martin Zeiller Titel: Topographia Hassiae. URL: http://de.wikisource.org/wiki/Topographia_Hassiae_%28Hessen%29:_Fridbergpage 60, page 60","IR","","INT"
2683,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1664,"O so kommet doch nun alle/ die ihr vor meinen Zypressen voruͤber gehet/ schauet und sehet/ ob _irgend_ ein Schmerz/ auch wohl selbst Jacobs Schmerz sei/ wie mein Schmerz/ und Jacobs Jammer/ als der Jammer der mich troffen hat. Denn der Herr hat mich voll Jammers gemacht am Tage seines grimmigen Zorns.","Georg Göz: „Leich-Abdankungen, Jena 1664“ (Gegend: Thüringisch, Zeitstufe: 1650–17000, BHNG","IR","","INT"
2684,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1664,"Wo ihr durch eure Unvorsichtigkeit etwas verderbet/ wo ihr durch euren unzeitigen Eifer ein Ungluͤkk bereitet/ da muß denn allezeit/ allezeit ich nur das Bad ausbaden. Ach│ bedenket doch nur/ ob _irgend_ ein Schmerz sei/ als mein Schmerz/ und ein Jammer/ als der Jammer/ der mich troffen hat. Ach│ihr werdet meine grauen Haare mit Herzeleid hinab bringen in die Grube.","","IR","","INT"
2702,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1673,"die gleichwol ungelehrt oder wol gar nur Weiber oder Kinder seyn / so öhmen sie jenen alsobalden entweder ohngefehr oder auch wol mit Fleiß ihre Sprach nach; dahero es dann kompt / daß Speyr und seine Benachbarte wegen der vilen Gelehrten beständigen Beywohnung je länger je besser teutsch machen. Auff der kleinen Seyten zu Prag wird so gut Teutsch geredet / als _irgendswo_ in gantz Teutschland; das macht / daß die Teutschredende keine baurische Nachbarn auff den umbligenden Dörffern haben / die ihnen ihre Sprach verderben; dahingegen die Franckfurter von den Wetterauern: die Straßburger von den Kocherspergern: die Tübinger von den Schwaben: die Regenspurger von den Bayern: die Marpurger von den Hessen: die Leiptziger von den Meissnern: und also auch andere von ihren grobteutschredenden Nachbarn vil Unzierden an sich nehmen müssen; ob gleich ihrer vil zimblich gelehrte Leuth: ja gar Academien voller jungen Studenten haben / die sich alle eines zierlichen Teuschen befleissen.","Hans Jakob Christoffel von Grimmelshausen unter Pseudonym Signeur Meßmahl Titel: Deß Weltberuffenen Simplicissimi Pralerey und Gepräng mit seinem Teutschen Michel. URL: http://de.wikisource.org/wiki/Deß_Weltberuffenen_Simplicissimi_Pralerey_und_Gepräng_mit_seinem_Teutschen_Michel, page 98","CO","","IND"
2703,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1673,"also bringen sie auch [30] so närrische Ding / so lächerliche Fratzen / so lahme Zotten / so elende Mißgeburten auff die Bahn / daß ich mich kühnlich versichert halten kan / wann ich meinem Schulmeister mit dergleichen Grillen auffgezogen kommen wäre / wie sie zu thun pflegen / daß er mich dermassen zerfitzt hätte / daß ich gumpen müssen wie ein Esel / dem _irgends_ einer eine Hand voll scharpffer Distel oder Brenn-Nessel unter den Schwantz gelegt.","Hans Jakob Christoffel von Grimmelshausen unter Pseudonym Signeur Meßmahl Titel: Deß Weltberuffenen Simplicissimi Pralerey und Gepräng mit seinem Teutschen Michel. URL: http://de.wikisource.org/wiki/Deß_Weltberuffenen_Simplicissimi_Pralerey_und_Gepräng_mit_seinem_Teutschen_Michel, page 30","IR","","IND"
2704,"EarlyNewHighGerman","irgend*","irgend","irgend","DWDS",1673,"Sehen wir doch täglich /wie geckisch sich theils der Unserigen beydes in Kleidung / Sitten und Geberden stellen / wann sie auß Franckreich kommen / und kaum anderthalbe Sprachen gelernet / wie wurden sie ererst thun / wann sie deren noch mehr könten? Aber gesetzt / es wäre _irgends_ ein solcher Wunder-Mensch (die liebe Heylige neben den guten und bösen Englen werden hier außgenommen) der alle obige Sprachen / und noch darzu Malaisch / Chinesisch / Japonisch / Americanisch / Griechisch / Abissinisch / und in Summa alle Sprachen die sich unter der Sonnen befinden / mit und bey guter gesunder Vernunfft verstehen / reden und schreiben könte?","Hans Jakob Christoffel von Grimmelshausen unter Pseudonym Signeur Meßmahl Titel: Deß Weltberuffenen Simplicissimi Pralerey und Gepräng mit seinem Teutschen Michel. URL: http://de.wikisource.org/wiki/Deß_Weltberuffenen_Simplicissimi_Pralerey_und_Gepräng_mit_seinem_Teutschen_Michel, page 15","IR","","INT"
